PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,type,Expenses,Surname,Is_Child,deck,side,GroupId,PassengerNum,GroupSize,Siblings,AgeClass,AgeToTransported,CryoSleepInGroup,CryoSleepInFamily,DestinationToTransported,AgeClassToExpenses,Movement,MovementToCryoSleep
0419_02,Earth,1.0,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Monsoney,0,G,P,419,2,3,3,13-17,0.5601926163723917,0.6666667,0.42001408,0.5037688442211056,827.553217113614,Earth -> PSO J318.5-22,0.50735295
0419_03,Earth,1.0,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Monsoney,0,G,P,419,3,3,3,18-42,0.47507897507897506,0.6666667,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0420_01,Earth,0.0,TRAPPIST-1e,49.0,False,189.0,1263.7984564498347,0.0,882.0,0.0,,1,2334.7984564498347,Kellson,0,F,P,420,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0421_01,Europa,0.0,55 Cancri e,32.0,False,0.0,2116.0,6252.0,0.0,81.0,,1,8449.0,Bradiary,0,C,P,421,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0422_01,Earth,0.0,TRAPPIST-1e,63.0,False,4.0,6.0,0.0,823.6872237423701,835.0,,1,1668.68722374237,Hooperez,0,G,S,422,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0424_01,Mars,0.0,TRAPPIST-1e,54.0,False,129.0,0.0,441.0,1028.0,0.0,,1,1598.0,Tité,0,F,S,424,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0426_01,Earth,0.0,TRAPPIST-1e,21.0,False,128.0,0.0,20.0,628.0,0.0,,1,776.0,Hoppers,0,F,S,426,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0440_01,Mars,0.0,TRAPPIST-1e,38.0,False,1030.0,1347.0,197.0,3.0,0.0,,1,2577.0,Gre,0,D,P,440,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0443_01,Mars,0.0,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Erpie,0,E,S,443,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0450_01,Earth,0.0,PSO J318.5-22,32.0,False,1.0,0.0,858.0,0.0,689.0,,1,1548.0,Mallerez,0,F,S,450,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0451_01,Europa,1.0,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Witive,0,C,S,451,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0455_01,Europa,0.0,TRAPPIST-1e,30.0,False,0.0,870.0,67.0,1.0,461.0,,1,1399.0,Aiming,0,D,P,455,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0464_01,Earth,1.0,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Emenez,0,G,S,464,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0467_01,Mars,1.0,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Keen,0,D,P,467,1,4,4,18-42,0.47507897507897506,0.75,0.4413793,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0467_02,Mars,1.0,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Keen,0,D,P,467,2,4,4,18-42,0.47507897507897506,0.75,0.4413793,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0467_03,Mars,1.0,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Keen,0,D,P,467,3,4,4,18-42,0.47507897507897506,0.75,0.4413793,0.61,1622.826575562012,Mars -> 55 Cancri e,0.4217687
0467_04,Mars,0.0,TRAPPIST-1e,59.0,False,53.0,0.0,2736.0,0.0,0.0,,1,2789.0,Keen,0,D,P,467,4,4,4,43+,0.4897324206596142,0.75,0.4413793,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0469_01,Europa,0.0,TRAPPIST-1e,31.0,False,0.0,2522.0,0.0,0.0,2756.0,,1,5278.0,Femoused,0,C,S,469,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0473_01,Earth,0.0,TRAPPIST-1e,25.0,False,246.0,0.0,541.0,0.0,16.0,,1,803.0,Sweett,0,F,P,473,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0478_01,Europa,0.0,TRAPPIST-1e,38.0,False,8.0,147.0,0.0,7668.0,46.0,,1,7869.0,Mallisly,0,C,P,478,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0478_02,Europa,1.0,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Mallisly,0,C,P,478,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0479_01,Europa,1.0,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Trovetert,0,B,S,479,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
0483_01,Europa,1.0,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Flutorly,0,D,P,483,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0483_02,Europa,0.0,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Flutorly,0,D,P,483,2,2,2,43+,0.4897324206596142,0.5,0.39817518,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
0484_01,Mars,1.0,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Hotty,0,F,P,484,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.61,1930.852210892215,Mars -> 55 Cancri e,0.4217687
0486_01,Earth,0.0,55 Cancri e,21.0,False,0.0,0.0,687.0,0.0,21.0,,1,708.0,Gletonerson,0,G,P,486,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Earth -> 55 Cancri e,0.3195266
0489_01,Mars,1.0,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Knike,0,E,P,489,1,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0489_02,Mars,1.0,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Knike,0,F,P,489,2,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0491_01,Earth,0.0,PSO J318.5-22,37.0,False,643.1341961852861,0.0,1022.0,15.0,0.0,,1,1680.134196185286,Cobson,0,F,P,491,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0492_01,Mars,0.0,TRAPPIST-1e,34.0,False,648.0,0.0,371.0,38.0,0.0,,1,1057.0,Pate,0,D,S,492,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0493_01,Earth,1.0,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Unknown_107,0,G,S,493,1,1,1,43+,0.4897324206596142,1.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0494_01,Europa,1.0,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Ereatible,0,C,P,494,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0494_02,Europa,0.0,TRAPPIST-1e,19.0,False,1.0,1378.0,63.0,163.0,659.0,,1,2264.0,Ereatible,0,C,P,494,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0495_01,Earth,1.0,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Richan,1,G,S,495,1,6,6,5-12,0.6216216216216216,0.5,0.46354166,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0495_02,Earth,1.0,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Richan,1,G,S,495,2,6,6,0,0.8089887640449438,0.5,0.46354166,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0495_03,Earth,1.0,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Richan,1,G,S,495,3,6,6,13-17,0.5601926163723917,0.5,0.46354166,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
0495_04,Earth,0.0,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Richan,1,G,S,495,4,6,6,5-12,0.6216216216216216,0.5,0.46354166,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0495_05,Earth,0.0,TRAPPIST-1e,34.0,False,1729.0,17.0,0.0,823.6872237423701,1298.0,,1,3867.68722374237,Richan,0,G,S,495,5,6,6,18-42,0.47507897507897506,0.5,0.46354166,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0495_06,Earth,0.0,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Richan,1,G,S,495,6,6,6,5-12,0.6216216216216216,0.5,0.46354166,0.4721994423486961,0.0,Earth -> TRAPPIST-1e,0.26738608
0496_01,Earth,0.0,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Kennetty,1,G,P,496,1,2,2,0,0.8089887640449438,0.5,0.39817518,0.61,0.0,Earth -> 55 Cancri e,0.3195266
0496_02,Earth,1.0,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Kennetty,0,G,P,496,2,2,2,13-17,0.5601926163723917,0.5,0.39817518,0.5037688442211056,827.553217113614,Earth -> PSO J318.5-22,0.50735295
0497_01,Mars,1.0,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Mepie,0,F,P,497,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0505_01,Earth,0.0,TRAPPIST-1e,21.0,False,15.0,345.0,18.0,486.0,0.0,,1,864.0,Reenez,0,F,P,505,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0508_01,Europa,0.0,55 Cancri e,37.0,False,4105.0,2081.0,1.0,118.0,446.0,,1,6751.0,Cassiding,0,D,P,508,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0509_01,Earth,1.0,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Ewins,0,G,,509,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0511_01,Earth,0.0,TRAPPIST-1e,17.0,False,441.0,0.0,131.0,315.0,5.0,,1,892.0,Noelan,0,G,S,511,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0514_01,Earth,1.0,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Tersony,0,G,P,514,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0524_01,Europa,0.0,TRAPPIST-1e,35.0,False,0.0,6442.0,672.0,238.0,60.0,,1,7412.0,Frogauded,0,T,S,524,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0526_01,Earth,1.0,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Daughessey,0,G,P,526,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0530_01,Europa,0.0,TRAPPIST-1e,17.0,False,760.0,752.0,0.0,16.0,2471.0,,1,3999.0,Embleng,0,B,S,530,1,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0530_02,Europa,0.0,55 Cancri e,39.0,False,0.0,547.0,0.0,1121.0,4641.0,,1,6309.0,Embleng,0,B,S,530,2,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0530_03,Europa,1.0,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Embleng,0,B,S,530,3,3,3,43+,0.4897324206596142,0.33333334,0.42001408,0.61,1930.852210892215,Europa -> 55 Cancri e,0.51537883
0532_01,Europa,0.0,55 Cancri e,35.0,False,3424.0,20.0,0.0,442.0,1130.0,,1,5016.0,Groughty,0,B,S,532,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0532_02,Europa,1.0,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Groughty,0,B,S,532,2,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0535_01,Earth,0.0,PSO J318.5-22,29.0,False,0.0,0.0,288.0,395.0,0.0,,1,683.0,Mcneiley,0,E,S,535,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0536_01,Mars,0.0,TRAPPIST-1e,15.0,False,4922.0,0.0,2427.0,0.0,0.0,,1,7349.0,Vloaf,0,F,S,536,1,2,2,13-17,0.5601926163723917,0.0,0.39817518,0.4721994423486961,827.553217113614,Mars -> TRAPPIST-1e,0.39647007
0536_02,Mars,0.0,TRAPPIST-1e,37.0,False,1063.0,133.0,99.0,2.0,0.0,,1,1297.0,Vloaf,0,E,S,536,2,2,2,18-42,0.47507897507897506,0.0,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0541_01,Europa,1.0,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Dident,0,B,S,541,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0543_01,Earth,1.0,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Pooley,0,G,P,543,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0544_01,Europa,0.0,TRAPPIST-1e,18.0,False,4.0,9352.0,0.0,10.0,46.0,,1,9412.0,Healist,0,C,S,544,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0554_01,Mars,0.0,TRAPPIST-1e,61.0,False,2221.0,0.0,0.0,1.0,0.0,,1,2222.0,Fone,0,F,P,554,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0557_01,Mars,1.0,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Spie,0,F,P,557,1,2,2,43+,0.4897324206596142,1.0,0.39817518,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0557_02,Mars,1.0,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Spie,0,F,P,557,2,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0558_01,Earth,0.0,TRAPPIST-1e,65.0,False,0.0,804.0,0.0,0.0,0.0,,1,804.0,Llonovancis,0,F,S,558,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0562_01,Mars,0.0,TRAPPIST-1e,27.0,False,286.0,0.0,1023.0,0.0,0.0,,1,1309.0,Shcad,0,F,S,562,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0562_02,Mars,1.0,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Shcad,0,F,S,562,2,2,2,13-17,0.5601926163723917,0.5,0.39817518,0.4721994423486961,827.553217113614,Mars -> TRAPPIST-1e,0.39647007
0574_01,Mars,0.0,TRAPPIST-1e,32.0,False,2543.0,1.0,55.0,0.0,0.0,,1,2599.0,Sha,0,G,,574,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0578_01,Earth,1.0,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Hoppers,0,G,S,578,1,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0578_02,Earth,1.0,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Hoppers,0,G,S,578,2,2,2,43+,0.4897324206596142,1.0,0.39817518,0.4721994423486961,1930.852210892215,Earth -> TRAPPIST-1e,0.26738608
0584_01,Earth,1.0,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Hortis,0,G,P,584,1,2,2,18-42,0.47507897507897506,0.5,0.39817518,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0584_02,Earth,0.0,TRAPPIST-1e,16.0,False,0.0,379.0,0.0,2488.0,1.0,,1,2868.0,Hortis,0,F,P,584,2,2,2,13-17,0.5601926163723917,0.5,0.39817518,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
0592_01,Earth,0.0,TRAPPIST-1e,41.0,False,0.0,1032.0,0.0,0.0,32.0,,1,1064.0,Bakerson,0,F,P,592,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0595_01,Earth,1.0,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Yatters,0,G,S,595,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0601_01,Earth,0.0,TRAPPIST-1e,16.0,False,0.0,492.0,0.0,0.0,0.0,,1,492.0,Warrison,0,G,P,601,1,1,1,13-17,0.5601926163723917,0.0,0.32525358,0.4721994423486961,827.553217113614,Earth -> TRAPPIST-1e,0.26738608
0604_01,Earth,0.0,TRAPPIST-1e,17.0,False,0.0,24.0,673.0,0.0,0.0,,1,697.0,Meltonway,0,F,P,604,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0605_01,Earth,0.0,TRAPPIST-1e,40.0,False,5.0,0.0,3.0,447.0,424.0,,1,879.0,Romason,0,F,S,605,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0606_01,Earth,1.0,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Masquez,0,G,P,606,1,1,1,18-42,0.47507897507897506,1.0,0.32525358,0.5037688442211056,1622.826575562012,Earth -> PSO J318.5-22,0.50735295
0613_01,Europa,1.0,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Stubtlarle,0,B,P,613,1,2,2,43+,0.4897324206596142,1.0,0.39817518,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
0613_02,Europa,1.0,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Stubtlarle,0,B,P,613,2,2,2,43+,0.4897324206596142,1.0,0.39817518,0.4721994423486961,1930.852210892215,Europa -> TRAPPIST-1e,0.4031903
0616_01,Earth,0.0,TRAPPIST-1e,31.0,False,0.0,428.0,511.1954765751212,1154.0,1025.0,,1,3118.195476575121,Spriney,0,E,S,616,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0617_01,Mars,0.0,TRAPPIST-1e,18.0,False,1644.0,430.0,158.0,0.0,0.0,,1,2232.0,Perta,0,F,P,617,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0620_01,Mars,0.0,TRAPPIST-1e,51.0,True,755.0,6.0,284.0,102.0,875.6943820224719,,1,2022.694382022472,Derte,0,F,P,620,1,3,3,43+,0.4897324206596142,0.0,0.42001408,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0620_02,Mars,0.0,TRAPPIST-1e,20.0,False,0.0,0.0,1281.0,8.0,0.0,,1,1289.0,Derte,0,F,P,620,2,3,3,18-42,0.47507897507897506,0.0,0.42001408,0.4721994423486961,1622.826575562012,Mars -> TRAPPIST-1e,0.39647007
0620_03,Mars,0.0,55 Cancri e,19.0,False,0.0,0.0,1435.0,15.0,0.0,,1,1450.0,Derte,0,F,P,620,3,3,3,18-42,0.47507897507897506,0.0,0.42001408,0.61,1622.826575562012,Mars -> 55 Cancri e,0.4217687
0621_01,Earth,0.0,TRAPPIST-1e,22.0,False,499.0,46.0,174.0,61.0,7.0,,1,787.0,Spentley,0,E,S,621,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0622_01,Europa,0.0,55 Cancri e,41.0,False,0.0,1528.0,11.0,10243.0,17.0,,1,11799.0,Contery,0,B,P,622,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0624_01,Europa,0.0,TRAPPIST-1e,28.0,False,0.0,1048.0,1469.0,0.0,22.0,,1,2539.0,Cisorter,0,E,S,624,1,1,1,18-42,0.47507897507897506,0.0,0.32525358,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0625_01,Mars,1.0,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Perie,1,F,S,625,1,3,3,0,0.8089887640449438,1.0,0.42001408,0.61,0.0,Mars -> 55 Cancri e,0.4217687
0625_02,Mars,1.0,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Perie,0,F,S,625,2,3,3,43+,0.4897324206596142,1.0,0.42001408,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0625_03,Mars,1.0,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Perie,0,F,S,625,3,3,3,18-42,0.47507897507897506,1.0,0.42001408,0.61,1622.826575562012,Mars -> 55 Cancri e,0.4217687
0626_01,Europa,1.0,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Impress,0,B,S,626,1,3,1,18-42,0.47507897507897506,0.6666667,0.32525358,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0626_02,Europa,1.0,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Emoted,0,B,S,626,2,3,2,18-42,0.47507897507897506,0.6666667,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0626_03,Europa,0.0,TRAPPIST-1e,25.0,True,30.0,5718.0,0.0,0.0,1385.0,,1,7133.0,Emoted,0,D,S,626,3,3,2,18-42,0.47507897507897506,0.6666667,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0627_01,Mars,0.0,TRAPPIST-1e,45.0,False,0.0,0.0,1057.0,0.0,0.0,,1,1057.0,Bake,0,D,S,627,1,1,1,43+,0.4897324206596142,0.0,0.32525358,0.4721994423486961,1930.852210892215,Mars -> TRAPPIST-1e,0.39647007
0632_01,Earth,0.0,TRAPPIST-1e,19.0,False,0.0,77.0,0.0,532.0,256.0,,1,865.0,Hebernandry,0,F,P,632,1,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0632_02,Earth,0.0,PSO J318.5-22,16.0,False,72.0,4.0,1456.0,823.6872237423701,0.0,,1,2355.68722374237,Hebernandry,0,E,P,632,2,3,3,13-17,0.5601926163723917,0.33333334,0.42001408,0.5037688442211056,827.553217113614,Earth -> PSO J318.5-22,0.50735295
0632_03,Earth,1.0,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Hebernandry,0,G,P,632,3,3,3,18-42,0.47507897507897506,0.33333334,0.42001408,0.4721994423486961,1622.826575562012,Earth -> TRAPPIST-1e,0.26738608
0640_01,Europa,1.0,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Dedinder,0,D,P,640,1,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.4721994423486961,1622.826575562012,Europa -> TRAPPIST-1e,0.4031903
0640_02,Europa,1.0,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,,1,0.0,Dedinder,0,D,P,640,2,2,2,18-42,0.47507897507897506,1.0,0.39817518,0.61,1622.826575562012,Europa -> 55 Cancri e,0.51537883
0648_01,Mars,0.0,55 Cancri e,36.0,False,748.0,0.0,222.0,0.0,0.0,,1,970.0,Colte,0,D,P,648,1,2,2,18-42,0.47507897507897506,0.0,0.39817518,0.61,1622.826575562012,Mars -> 55 Cancri e,0.4217687
